appliance_name,local_time,current_power,distance_ultrasonic,distance_bluetooth,distance_ultrawideband,user_presence_detected
lamp,2025-03-10 02:46:46,10532,0,0,0,1
lamp,2025-03-10 02:46:57,10795,0,0,0,1
lamp,2025-03-10 02:47:08,10727,0,0,0,1
lamp,2025-03-10 02:47:19,10742,0,0,0,1
lamp,2025-03-10 02:47:31,10881,0,0,0,1
lamp,2025-03-10 02:47:41,10641,0,0,0,1
lamp,2025-03-10 02:47:52,10734,0,0,0,1
lamp,2025-03-10 02:48:03,10700,0,0,0,1
lamp,2025-03-10 02:48:13,10423,0,0,0,1
lamp,2025-03-10 02:48:25,10597,0,0,0,1
lamp,2025-03-10 02:48:38,10915,0,0,0,1
lamp,2025-03-10 02:48:49,10738,0,0,0,1
lamp,2025-03-10 02:49:01,10935,0,0,0,1
lamp,2025-03-10 02:49:12,10741,0,0,0,1
lamp,2025-03-10 02:49:23,10672,0,0,0,1
lamp,2025-03-10 02:49:33,10411,0,0,0,1
lamp,2025-03-10 02:49:44,10472,0,0,0,1
lamp,2025-03-10 02:49:55,10513,0,0,0,1
lamp,2025-03-10 02:50:06,10826,0,0,0,1
lamp,2025-03-10 02:50:19,10614,0,0,0,1
lamp,2025-03-10 02:50:30,10684,0,0,0,1
lamp,2025-03-10 02:50:41,10698,0,0,0,1
lamp,2025-03-10 02:50:52,10761,0,0,0,1
lamp,2025-03-10 02:51:04,10513,0,0,0,1
lamp,2025-03-10 02:51:14,10680,0,0,0,1
lamp,2025-03-10 02:51:25,10670,0,0,0,1
lamp,2025-03-10 02:51:37,10659,0,0,0,1
lamp,2025-03-10 02:51:48,10521,0,0,0,1
lamp,2025-03-10 02:51:58,10526,0,0,0,1
lamp,2025-03-10 02:52:09,10646,0,0,0,1
lamp,2025-03-10 02:52:20,10400,0,0,0,1
lamp,2025-03-10 02:52:31,10741,0,0,0,1
lamp,2025-03-10 02:52:42,10647,0,0,0,1
lamp,2025-03-10 02:52:54,10723,0,0,0,1
lamp,2025-03-10 02:53:06,10669,0,0,0,1
lamp,2025-03-10 02:53:17,10480,0,0,0,1
lamp,2025-03-10 02:53:27,10720,0,0,0,1
lamp,2025-03-10 02:53:38,10467,0,0,0,1
lamp,2025-03-10 02:53:50,10728,0,0,0,1
lamp,2025-03-10 02:54:01,10668,0,0,0,1
lamp,2025-03-10 02:54:12,10411,0,0,0,1
lamp,2025-03-10 02:54:23,10607,0,0,0,1
lamp,2025-03-10 02:54:34,10774,0,0,0,1
lamp,2025-03-10 02:54:45,10570,0,0,0,1
lamp,2025-03-10 02:54:56,10756,0,0,0,1
lamp,2025-03-10 02:55:06,10625,0,0,0,1
lamp,2025-03-10 02:55:17,10711,0,0,0,1
lamp,2025-03-10 02:55:27,10769,0,0,0,1
lamp,2025-03-10 02:55:38,10704,0,0,0,1
lamp,2025-03-10 02:55:50,10543,0,0,0,1
lamp,2025-03-10 02:56:01,10746,0,0,0,1
lamp,2025-03-10 02:56:13,10481,0,0,0,1
lamp,2025-03-10 02:56:26,10656,0,0,0,1
lamp,2025-03-10 02:56:36,10814,0,0,0,1
lamp,2025-03-10 02:56:46,10709,0,0,0,1
lamp,2025-03-10 02:56:58,10649,0,0,0,1
lamp,2025-03-10 02:57:08,10583,0,0,0,1
lamp,2025-03-10 02:57:18,10597,0,0,0,1
lamp,2025-03-10 02:57:28,10552,0,0,0,1
lamp,2025-03-10 02:57:40,10264,0,0,0,1
lamp,2025-03-10 02:57:52,10626,0,0,0,1
lamp,2025-03-10 02:58:02,10684,0,0,0,1
lamp,2025-03-10 02:58:12,10958,0,0,0,1
lamp,2025-03-10 02:58:23,10727,0,0,0,1
lamp,2025-03-10 02:58:35,10400,0,0,0,1
lamp,2025-03-10 02:58:46,10772,0,0,0,1
lamp,2025-03-10 02:58:57,10810,0,0,0,1
lamp,2025-03-10 02:59:08,10808,0,0,0,1
lamp,2025-03-10 02:59:20,10559,0,0,0,1
lamp,2025-03-10 02:59:30,10659,0,0,0,1
lamp,2025-03-10 02:59:42,10859,0,0,0,1
lamp,2025-03-10 02:59:52,10777,0,0,0,1
lamp,2025-03-10 03:00:03,10715,0,0,0,1
lamp,2025-03-10 03:00:13,10861,0,0,0,1
lamp,2025-03-10 03:00:23,10966,0,0,0,1
lamp,2025-03-10 03:00:34,10945,0,0,0,1
lamp,2025-03-10 03:00:45,10537,0,0,0,1
lamp,2025-03-10 03:00:56,10747,0,0,0,1
lamp,2025-03-10 03:01:06,10586,0,0,0,1
lamp,2025-03-10 03:01:17,10744,0,0,0,1
lamp,2025-03-10 03:01:28,10539,0,0,0,1
lamp,2025-03-10 03:01:39,10721,0,0,0,1
lamp,2025-03-10 03:01:49,11053,0,0,0,1
lamp,2025-03-10 03:02:01,10561,0,0,0,1
lamp,2025-03-10 03:02:11,10521,0,0,0,1
lamp,2025-03-10 03:02:22,10539,0,0,0,1
lamp,2025-03-10 03:02:33,10680,0,0,0,1
lamp,2025-03-10 03:02:44,10621,0,0,0,1
lamp,2025-03-10 03:02:54,10769,0,0,0,1
lamp,2025-03-10 03:03:05,10546,0,0,0,1
lamp,2025-03-10 03:03:16,10898,0,0,0,1
lamp,2025-03-10 03:03:26,10464,0,0,0,1
lamp,2025-03-10 03:03:36,10829,0,0,0,1
lamp,2025-03-10 03:03:47,10859,0,0,0,1
lamp,2025-03-10 03:03:57,10756,0,0,0,1
lamp,2025-03-10 03:04:08,10558,0,0,0,1
lamp,2025-03-10 03:04:18,10530,0,0,0,1
lamp,2025-03-10 03:04:30,10262,0,0,0,1
lamp,2025-03-10 03:04:40,10663,0,0,0,1
lamp,2025-03-10 03:04:51,10484,0,0,0,1
lamp,2025-03-10 03:05:01,10789,0,0,0,1
lamp,2025-03-10 03:05:13,10395,0,0,0,1
lamp,2025-03-10 03:05:23,10631,0,0,0,1
lamp,2025-03-10 03:05:34,10729,0,0,0,1
lamp,2025-03-10 03:05:44,10673,0,0,0,1
lamp,2025-03-10 03:05:56,10538,0,0,0,1
lamp,2025-03-10 03:06:07,10625,0,0,0,1
lamp,2025-03-10 03:06:17,10567,0,0,0,1
lamp,2025-03-10 03:06:28,10566,0,0,0,1
lamp,2025-03-10 03:06:39,10508,0,0,0,1
lamp,2025-03-10 03:06:49,10711,0,0,0,1
lamp,2025-03-10 03:07:00,10508,0,0,0,1
lamp,2025-03-10 03:07:11,10493,0,0,0,1
lamp,2025-03-10 03:07:22,10616,0,0,0,1
lamp,2025-03-10 03:07:32,10469,0,0,0,1
lamp,2025-03-10 03:07:43,10663,0,0,0,1
lamp,2025-03-10 03:07:54,10430,0,0,0,1
lamp,2025-03-10 03:08:04,10393,0,0,0,1
lamp,2025-03-10 03:08:16,10699,0,0,0,1
lamp,2025-03-10 03:08:26,10676,0,0,0,1
lamp,2025-03-10 03:08:37,10584,0,0,0,1
lamp,2025-03-10 03:08:48,10610,0,0,0,1
lamp,2025-03-10 03:09:00,10449,0,0,0,1
lamp,2025-03-10 03:09:10,10602,0,0,0,1
lamp,2025-03-10 03:09:21,10722,0,0,0,1
lamp,2025-03-10 03:09:32,10526,0,0,0,1
lamp,2025-03-10 03:09:43,10380,0,0,0,1
lamp,2025-03-10 03:09:54,10547,0,0,0,1
lamp,2025-03-10 03:10:05,10538,0,0,0,1
lamp,2025-03-10 03:10:16,10732,0,0,0,1
lamp,2025-03-10 03:10:27,10570,0,0,0,1
lamp,2025-03-10 03:10:39,10678,0,0,0,1
lamp,2025-03-10 03:10:49,10546,0,0,0,1
lamp,2025-03-10 03:10:59,10592,0,0,0,1
lamp,2025-03-10 03:11:10,10517,0,0,0,1
lamp,2025-03-10 03:11:21,10406,0,0,0,1
lamp,2025-03-10 03:11:32,10683,0,0,0,1
lamp,2025-03-10 03:11:42,10548,0,0,0,1
lamp,2025-03-10 03:11:53,10478,0,0,0,1
lamp,2025-03-10 03:12:05,10793,0,0,0,1
lamp,2025-03-10 03:12:16,10255,0,0,0,1
lamp,2025-03-10 03:12:26,10377,0,0,0,1
lamp,2025-03-10 03:12:37,10464,0,0,0,1
lamp,2025-03-10 03:12:49,10434,0,0,0,1
lamp,2025-03-10 03:13:01,10630,0,0,0,1
lamp,2025-03-10 03:13:11,10188,0,0,0,1
lamp,2025-03-10 03:13:25,10499,0,0,0,1
lamp,2025-03-10 03:13:36,10502,0,0,0,1
lamp,2025-03-10 03:13:47,10525,0,0,0,1
lamp,2025-03-10 03:13:58,10554,0,0,0,1
lamp,2025-03-10 03:14:09,10340,0,0,0,1
lamp,2025-03-10 03:14:20,10520,0,0,0,1
lamp,2025-03-10 03:14:30,10627,0,0,0,1
lamp,2025-03-10 03:14:41,10684,0,0,0,1
lamp,2025-03-10 03:14:55,10406,0,0,0,1
lamp,2025-03-10 03:15:06,10551,0,0,0,1
lamp,2025-03-10 03:15:17,10542,0,0,0,1
lamp,2025-03-10 03:15:28,10570,0,0,0,1
lamp,2025-03-10 03:15:38,10396,0,0,0,1
lamp,2025-03-10 03:15:49,10611,0,0,0,1
lamp,2025-03-10 03:16:00,10606,0,0,0,1
lamp,2025-03-10 03:16:10,10658,0,0,0,1
lamp,2025-03-10 03:16:20,10745,0,0,0,1
lamp,2025-03-10 03:16:32,10606,0,0,0,1
lamp,2025-03-10 03:16:43,10709,0,0,0,1
lamp,2025-03-10 03:16:54,10530,0,0,0,1
lamp,2025-03-10 03:17:05,10414,0,0,0,1
lamp,2025-03-10 03:17:15,10808,0,0,0,1
lamp,2025-03-10 03:17:26,10523,0,0,0,1
lamp,2025-03-10 03:17:37,10482,0,0,0,1
lamp,2025-03-10 03:17:47,10606,0,0,0,1
lamp,2025-03-10 03:17:59,10708,0,0,0,1
lamp,2025-03-10 03:18:10,10779,0,0,0,1
lamp,2025-03-10 03:18:22,10610,0,0,0,1
lamp,2025-03-10 03:18:33,10710,0,0,0,1
lamp,2025-03-10 03:18:43,10561,0,0,0,1
lamp,2025-03-10 03:18:54,10493,0,0,0,1
lamp,2025-03-10 03:19:05,10800,0,0,0,1
lamp,2025-03-10 03:19:15,10784,0,0,0,1
lamp,2025-03-10 03:19:27,10655,0,0,0,1
lamp,2025-03-10 03:19:38,10508,0,0,0,1
lamp,2025-03-10 03:19:49,10537,0,0,0,1
lamp,2025-03-10 03:20:00,11015,0,0,0,1
lamp,2025-03-10 03:20:10,10772,0,0,0,1
lamp,2025-03-10 03:20:22,10491,0,0,0,1
lamp,2025-03-10 03:20:32,10408,0,0,0,1
lamp,2025-03-10 03:20:43,10719,0,0,0,1
lamp,2025-03-10 03:20:54,10779,0,0,0,1
lamp,2025-03-10 03:21:05,10434,0,0,0,1
lamp,2025-03-10 03:21:17,10521,0,0,0,1
lamp,2025-03-10 03:21:29,10402,0,0,0,1
lamp,2025-03-10 03:21:39,10457,0,0,0,1
lamp,2025-03-10 03:21:49,10679,0,0,0,1
lamp,2025-03-10 03:22:00,10662,0,0,0,1
lamp,2025-03-10 03:22:10,10628,0,0,0,1
lamp,2025-03-10 03:22:20,10272,0,0,0,1
lamp,2025-03-10 03:22:31,10455,0,0,0,1
lamp,2025-03-10 03:22:42,10638,0,0,0,1
lamp,2025-03-10 03:22:53,10851,0,0,0,1
lamp,2025-03-10 03:23:04,10571,0,0,0,1
lamp,2025-03-10 03:23:14,10489,0,0,0,1
lamp,2025-03-10 03:23:24,10697,0,0,0,1
lamp,2025-03-10 03:23:34,10544,0,0,0,1
lamp,2025-03-10 03:23:45,10711,0,0,0,1
lamp,2025-03-10 03:23:55,10791,0,0,0,1
lamp,2025-03-10 03:24:05,11051,0,0,0,1
lamp,2025-03-10 03:24:16,10940,0,0,0,1
lamp,2025-03-10 03:24:27,10913,0,0,0,1
lamp,2025-03-10 03:24:38,10848,0,0,0,1
lamp,2025-03-10 03:24:49,10698,0,0,0,1
lamp,2025-03-10 03:24:59,10706,0,0,0,1
lamp,2025-03-10 03:25:10,10700,0,0,0,1
lamp,2025-03-10 03:25:21,10424,0,0,0,1
lamp,2025-03-10 03:25:31,10573,0,0,0,1
lamp,2025-03-10 03:25:42,10395,0,0,0,1
lamp,2025-03-10 03:25:54,10710,0,0,0,1
lamp,2025-03-10 03:26:04,10675,0,0,0,1
lamp,2025-03-10 03:26:16,10662,0,0,0,1
lamp,2025-03-10 03:26:27,10259,0,0,0,1
lamp,2025-03-10 03:26:38,10703,0,0,0,1
lamp,2025-03-10 03:26:50,10525,0,0,0,1
lamp,2025-03-10 03:27:00,10520,0,0,0,1
lamp,2025-03-10 03:27:11,10376,0,0,0,1
lamp,2025-03-10 03:27:22,10434,0,0,0,1
lamp,2025-03-10 03:27:32,10470,0,0,0,1
lamp,2025-03-10 03:27:42,10829,0,0,0,1
lamp,2025-03-10 03:27:53,10311,0,0,0,1
lamp,2025-03-10 03:28:04,10890,0,0,0,1
lamp,2025-03-10 03:28:15,10733,0,0,0,1
lamp,2025-03-10 03:28:26,10471,0,0,0,1
lamp,2025-03-10 03:28:38,10708,0,0,0,1
lamp,2025-03-10 03:28:49,10389,0,0,0,1
lamp,2025-03-10 03:28:59,10415,0,0,0,1
lamp,2025-03-10 03:29:10,10656,0,0,0,1
lamp,2025-03-10 03:29:20,10497,0,0,0,1
lamp,2025-03-10 03:29:32,10338,0,0,0,1
lamp,2025-03-10 03:29:43,10719,0,0,0,1
lamp,2025-03-10 03:29:54,10796,0,0,0,1
lamp,2025-03-10 03:30:06,10501,0,0,0,1
lamp,2025-03-10 03:30:16,10591,0,0,0,1
lamp,2025-03-10 03:30:26,10541,0,0,0,1
lamp,2025-03-10 03:30:37,10611,0,0,0,1
lamp,2025-03-10 03:30:48,10314,0,0,0,1
lamp,2025-03-10 03:30:59,10490,0,0,0,1
lamp,2025-03-10 03:31:11,10428,0,0,0,1
lamp,2025-03-10 03:31:22,10415,0,0,0,1
lamp,2025-03-10 03:31:33,10749,0,0,0,1
lamp,2025-03-10 03:31:44,10497,0,0,0,1
lamp,2025-03-10 03:31:55,10462,0,0,0,1
lamp,2025-03-10 03:32:06,10528,0,0,0,1
lamp,2025-03-10 03:32:17,10552,0,0,0,1
lamp,2025-03-10 03:32:29,10562,0,0,0,1
lamp,2025-03-10 03:32:39,10462,0,0,0,1
lamp,2025-03-10 03:32:49,10507,0,0,0,1
lamp,2025-03-10 03:33:04,10793,0,0,0,1
lamp,2025-03-10 03:33:16,10639,0,0,0,1
lamp,2025-03-10 03:33:27,10679,0,0,0,1
lamp,2025-03-10 03:33:38,10743,0,0,0,1
lamp,2025-03-10 03:33:48,10656,0,0,0,1
lamp,2025-03-10 03:33:59,10502,0,0,0,1
lamp,2025-03-10 03:34:12,10660,0,0,0,1
lamp,2025-03-10 03:34:23,10653,0,0,0,1
lamp,2025-03-10 03:34:35,10887,0,0,0,1
lamp,2025-03-10 03:34:47,10455,0,0,0,1
lamp,2025-03-10 03:34:57,10711,0,0,0,1
lamp,2025-03-10 03:35:08,10704,0,0,0,1
lamp,2025-03-10 03:35:18,10726,0,0,0,1
lamp,2025-03-10 03:35:30,10371,0,0,0,1
lamp,2025-03-10 03:35:41,10642,0,0,0,1
lamp,2025-03-10 03:35:52,10800,0,0,0,1
lamp,2025-03-10 03:36:03,10493,0,0,0,1
lamp,2025-03-10 03:36:14,10475,0,0,0,1
lamp,2025-03-10 03:36:25,10260,0,0,0,1
lamp,2025-03-10 03:36:37,10792,0,0,0,1
lamp,2025-03-10 03:36:48,10855,0,0,0,1
lamp,2025-03-10 03:36:59,10246,0,0,0,1
lamp,2025-03-10 03:37:09,10636,0,0,0,1
lamp,2025-03-10 03:37:20,10455,0,0,0,1
lamp,2025-03-10 03:37:31,10345,0,0,0,1
lamp,2025-03-10 03:37:41,11015,0,0,0,1
lamp,2025-03-10 03:37:53,10847,0,0,0,1
lamp,2025-03-10 03:38:05,10493,0,0,0,1
lamp,2025-03-10 03:38:16,10410,0,0,0,1
lamp,2025-03-10 03:38:27,10795,0,0,0,1
lamp,2025-03-10 03:38:38,10533,0,0,0,1
lamp,2025-03-10 03:38:50,10610,0,0,0,1
lamp,2025-03-10 03:39:02,10324,0,0,0,1
lamp,2025-03-10 03:39:12,10693,0,0,0,1
lamp,2025-03-10 03:39:23,10831,0,0,0,1
lamp,2025-03-10 03:39:34,10467,0,0,0,1
lamp,2025-03-10 03:39:45,10694,0,0,0,1
lamp,2025-03-10 03:39:55,10589,0,0,0,1
lamp,2025-03-10 03:40:06,10611,0,0,0,1
lamp,2025-03-10 03:40:18,10208,0,0,0,1
lamp,2025-03-10 03:40:29,10606,0,0,0,1
lamp,2025-03-10 03:40:39,10692,0,0,0,1
lamp,2025-03-10 03:40:50,10676,0,0,0,1
lamp,2025-03-10 03:41:01,10466,0,0,0,1
lamp,2025-03-10 03:41:12,10661,0,0,0,1
lamp,2025-03-10 03:41:24,10647,0,0,0,1
lamp,2025-03-10 03:41:35,10664,0,0,0,1
lamp,2025-03-10 03:41:46,10501,0,0,0,1
lamp,2025-03-10 03:41:57,10466,0,0,0,1
lamp,2025-03-10 03:42:09,10433,0,0,0,1
lamp,2025-03-10 03:42:20,10530,0,0,0,1
lamp,2025-03-10 03:42:30,10532,0,0,0,1
lamp,2025-03-10 03:42:41,10778,0,0,0,1
lamp,2025-03-10 03:42:51,10502,0,0,0,1
lamp,2025-03-10 03:43:02,10722,0,0,0,1
lamp,2025-03-10 03:43:12,10802,0,0,0,1
lamp,2025-03-10 03:43:23,10552,0,0,0,1
lamp,2025-03-10 03:43:34,10741,0,0,0,1
lamp,2025-03-10 03:43:48,10667,0,0,0,1
lamp,2025-03-10 03:43:59,10580,0,0,0,1
lamp,2025-03-10 03:44:11,10873,0,0,0,1
lamp,2025-03-10 03:44:21,10845,0,0,0,1
lamp,2025-03-10 03:44:32,10716,0,0,0,1
lamp,2025-03-10 03:44:43,10548,0,0,0,1
lamp,2025-03-10 03:44:55,10531,0,0,0,1
lamp,2025-03-10 03:45:05,10496,0,0,0,1
lamp,2025-03-10 03:45:16,10535,0,0,0,1
lamp,2025-03-10 03:45:28,10752,0,0,0,1
lamp,2025-03-10 03:45:39,10489,0,0,0,1
lamp,2025-03-10 03:45:50,10817,0,0,0,1
lamp,2025-03-10 03:46:00,10897,0,0,0,1
lamp,2025-03-10 03:46:11,10874,0,0,0,1
lamp,2025-03-10 03:46:22,10422,0,0,0,1
lamp,2025-03-10 03:46:34,10540,0,0,0,1
lamp,2025-03-10 03:46:45,10617,0,0,0,1
lamp,2025-03-10 03:46:57,10761,0,0,0,1
lamp,2025-03-10 03:47:07,10599,0,0,0,1
lamp,2025-03-10 03:47:17,10594,0,0,0,1
lamp,2025-03-10 03:47:27,10473,0,0,0,1
lamp,2025-03-10 03:47:38,10654,0,0,0,1
lamp,2025-03-10 03:47:49,10717,0,0,0,1
lamp,2025-03-10 03:48:01,10595,0,0,0,1
lamp,2025-03-10 03:48:12,10669,0,0,0,1
lamp,2025-03-10 03:48:23,10751,0,0,0,1
lamp,2025-03-10 03:48:35,10542,0,0,0,1
lamp,2025-03-10 03:48:47,10435,0,0,0,1
lamp,2025-03-10 03:48:58,10533,0,0,0,1
lamp,2025-03-10 03:49:09,10611,0,0,0,1
lamp,2025-03-10 03:49:20,10506,0,0,0,1
lamp,2025-03-10 03:49:31,10674,0,0,0,1
lamp,2025-03-10 03:49:41,10734,0,0,0,1
lamp,2025-03-10 03:49:52,10682,0,0,0,1
lamp,2025-03-10 03:50:03,10455,0,0,0,1
lamp,2025-03-10 03:50:14,10464,0,0,0,1
lamp,2025-03-10 03:50:25,10101,0,0,0,1
lamp,2025-03-10 03:50:36,10703,0,0,0,1
lamp,2025-03-10 03:50:46,10674,0,0,0,1
lamp,2025-03-10 03:50:58,10625,0,0,0,1
lamp,2025-03-10 03:51:09,10229,0,0,0,1
lamp,2025-03-10 03:51:20,10494,0,0,0,1
lamp,2025-03-10 03:51:33,10272,0,0,0,1
lamp,2025-03-10 03:51:44,10647,0,0,0,1
lamp,2025-03-10 03:51:55,10492,0,0,0,1
lamp,2025-03-10 03:52:06,10551,0,0,0,1
lamp,2025-03-10 03:52:17,10544,0,0,0,1
lamp,2025-03-10 03:52:27,10306,0,0,0,1
lamp,2025-03-10 03:52:39,10535,0,0,0,1
lamp,2025-03-10 03:52:50,10316,0,0,0,1
lamp,2025-03-10 03:53:02,10543,0,0,0,1
lamp,2025-03-10 03:53:13,10552,0,0,0,1
lamp,2025-03-10 03:53:25,10648,0,0,0,1
lamp,2025-03-10 03:53:35,10663,0,0,0,1
lamp,2025-03-10 03:53:46,10564,0,0,0,1
lamp,2025-03-10 03:53:58,10598,0,0,0,1
lamp,2025-03-10 03:54:09,10625,0,0,0,1
lamp,2025-03-10 03:54:19,10690,0,0,0,1
lamp,2025-03-10 03:54:30,10350,0,0,0,1
lamp,2025-03-10 03:54:42,10585,0,0,0,1
lamp,2025-03-10 03:54:52,10571,0,0,0,1
lamp,2025-03-10 03:55:03,10512,0,0,0,1
lamp,2025-03-10 03:55:15,10263,0,0,0,1
lamp,2025-03-10 03:55:26,10473,0,0,0,1
lamp,2025-03-10 03:55:37,10607,0,0,0,1
lamp,2025-03-10 03:55:48,10430,0,0,0,1
lamp,2025-03-10 03:55:58,10618,0,0,0,1
lamp,2025-03-10 03:56:09,10612,0,0,0,1
lamp,2025-03-10 03:56:21,10295,0,0,0,1
lamp,2025-03-10 03:56:31,10659,0,0,0,1
lamp,2025-03-10 03:56:42,10743,0,0,0,1
lamp,2025-03-10 03:56:52,10427,0,0,0,1
lamp,2025-03-10 03:57:03,10371,0,0,0,1
lamp,2025-03-10 03:57:14,10419,0,0,0,1
lamp,2025-03-10 03:57:25,10655,0,0,0,1
lamp,2025-03-10 03:57:36,10341,0,0,0,1
lamp,2025-03-10 03:57:46,10707,0,0,0,1
lamp,2025-03-10 03:57:58,10905,0,0,0,1
lamp,2025-03-10 03:58:08,10550,0,0,0,1
lamp,2025-03-10 03:58:20,10720,0,0,0,1
lamp,2025-03-10 03:58:30,10448,0,0,0,1
lamp,2025-03-10 03:58:41,10769,0,0,0,1
lamp,2025-03-10 03:58:52,10246,0,0,0,1
lamp,2025-03-10 03:59:02,10346,0,0,0,1
lamp,2025-03-10 03:59:12,10610,0,0,0,1
lamp,2025-03-10 03:59:23,10532,0,0,0,1
lamp,2025-03-10 03:59:34,10232,0,0,0,1
lamp,2025-03-10 03:59:45,10700,0,0,0,1
lamp,2025-03-10 03:59:55,10974,0,0,0,1
lamp,2025-03-10 04:00:06,10497,0,0,0,1
lamp,2025-03-10 04:00:17,10444,0,0,0,1
lamp,2025-03-10 04:00:28,10443,0,0,0,1
lamp,2025-03-10 04:00:39,10146,0,0,0,1
lamp,2025-03-10 04:00:51,10613,0,0,0,1
lamp,2025-03-10 04:01:01,10491,0,0,0,1
lamp,2025-03-10 04:01:13,10737,0,0,0,1
lamp,2025-03-10 04:01:24,10565,0,0,0,1
lamp,2025-03-10 04:01:35,10524,0,0,0,1
lamp,2025-03-10 04:01:46,10635,0,0,0,1
lamp,2025-03-10 04:01:58,10008,0,0,0,1
lamp,2025-03-10 04:02:09,10587,0,0,0,1
lamp,2025-03-10 04:02:20,10513,0,0,0,1
lamp,2025-03-10 04:02:31,10139,0,0,0,1
lamp,2025-03-10 04:02:43,10574,0,0,0,1
lamp,2025-03-10 04:02:54,10299,0,0,0,1
lamp,2025-03-10 04:03:05,10737,0,0,0,1
lamp,2025-03-10 04:03:16,11064,0,0,0,1
lamp,2025-03-10 04:03:27,10408,0,0,0,1
lamp,2025-03-10 04:03:39,10242,0,0,0,1
lamp,2025-03-10 04:03:49,10352,0,0,0,1
lamp,2025-03-10 04:04:00,10512,0,0,0,1
lamp,2025-03-10 04:04:10,10872,0,0,0,1
lamp,2025-03-10 04:04:21,10607,0,0,0,1
lamp,2025-03-10 04:04:31,10977,0,0,0,1
lamp,2025-03-10 04:04:43,10317,0,0,0,1
lamp,2025-03-10 04:04:53,10597,0,0,0,1
lamp,2025-03-10 04:05:03,10555,0,0,0,1
lamp,2025-03-10 04:05:14,10836,0,0,0,1
lamp,2025-03-10 04:05:26,10715,0,0,0,1
lamp,2025-03-10 04:05:37,10577,0,0,0,1
lamp,2025-03-10 04:05:48,10711,0,0,0,1
lamp,2025-03-10 04:05:58,10549,0,0,0,1
lamp,2025-03-10 04:06:09,10808,0,0,0,1
lamp,2025-03-10 04:06:19,10593,0,0,0,1
lamp,2025-03-10 04:06:31,10857,0,0,0,1
lamp,2025-03-10 04:06:42,10500,0,0,0,1
lamp,2025-03-10 04:06:52,11000,0,0,0,1
lamp,2025-03-10 04:07:02,10608,0,0,0,1
lamp,2025-03-10 04:07:12,10708,0,0,0,1
lamp,2025-03-10 04:07:23,10792,0,0,0,1
lamp,2025-03-10 04:07:35,10274,0,0,0,1
lamp,2025-03-10 04:07:46,10670,0,0,0,1
lamp,2025-03-10 04:07:57,10315,0,0,0,1
lamp,2025-03-10 04:08:07,10585,0,0,0,1
lamp,2025-03-10 04:08:18,10671,0,0,0,1
lamp,2025-03-10 04:08:28,10605,0,0,0,1
lamp,2025-03-10 04:08:38,10984,0,0,0,1
lamp,2025-03-10 04:08:50,10789,0,0,0,1
lamp,2025-03-10 04:09:02,10904,0,0,0,1
lamp,2025-03-10 04:09:12,10489,0,0,0,1
lamp,2025-03-10 04:09:23,10851,0,0,0,1
lamp,2025-03-10 04:09:33,10487,0,0,0,1
lamp,2025-03-10 04:09:44,10385,0,0,0,1
lamp,2025-03-10 04:09:55,10408,0,0,0,1
lamp,2025-03-10 04:10:05,10396,0,0,0,1
lamp,2025-03-10 04:10:16,10689,0,0,0,1
lamp,2025-03-10 04:10:27,10589,0,0,0,1
lamp,2025-03-10 04:10:38,10332,0,0,0,1
lamp,2025-03-10 04:10:48,10641,0,0,0,1
lamp,2025-03-10 04:11:02,10523,0,0,0,1
lamp,2025-03-10 04:11:13,10803,0,0,0,1
lamp,2025-03-10 04:11:24,10626,0,0,0,1
lamp,2025-03-10 04:11:34,10494,0,0,0,1
lamp,2025-03-10 04:11:46,10752,0,0,0,1
lamp,2025-03-10 04:11:58,10634,0,0,0,1
lamp,2025-03-10 04:12:09,10689,0,0,0,1
lamp,2025-03-10 04:12:20,10637,0,0,0,1
lamp,2025-03-10 04:12:31,10469,0,0,0,1
lamp,2025-03-10 04:12:41,10828,0,0,0,1
lamp,2025-03-10 04:12:52,10854,0,0,0,1
lamp,2025-03-10 04:13:04,10270,0,0,0,1
lamp,2025-03-10 04:13:14,10524,0,0,0,1
lamp,2025-03-10 04:13:25,10532,0,0,0,1
lamp,2025-03-10 04:13:35,10480,0,0,0,1
lamp,2025-03-10 04:13:45,10325,0,0,0,1
lamp,2025-03-10 04:13:56,10329,0,0,0,1
lamp,2025-03-10 04:14:06,10317,0,0,0,1
lamp,2025-03-10 04:14:17,10432,0,0,0,1
lamp,2025-03-10 04:14:27,10484,0,0,0,1
lamp,2025-03-10 04:14:38,10416,0,0,0,1
lamp,2025-03-10 04:14:48,10626,0,0,0,1
lamp,2025-03-10 04:14:58,10390,0,0,0,1
lamp,2025-03-10 04:15:09,10555,0,0,0,1
lamp,2025-03-10 04:15:20,10563,0,0,0,1
lamp,2025-03-10 04:15:30,10192,0,0,0,1
lamp,2025-03-10 04:15:41,10592,0,0,0,1
lamp,2025-03-10 04:15:51,10505,0,0,0,1
lamp,2025-03-10 04:16:02,10543,0,0,0,1
lamp,2025-03-10 04:16:12,10206,0,0,0,1
lamp,2025-03-10 04:16:23,10228,0,0,0,1
lamp,2025-03-10 04:16:34,10664,0,0,0,1
lamp,2025-03-10 04:16:44,10736,0,0,0,1
lamp,2025-03-10 04:16:55,10563,0,0,0,1
lamp,2025-03-10 04:17:05,10350,0,0,0,1
lamp,2025-03-10 04:17:16,10218,0,0,0,1
lamp,2025-03-10 04:17:26,10305,0,0,0,1
